Date,AB,BC,ON,QC,SK,NS,MB,NL,NB,PE,,,,,,,,,,
23-01-2020,0,0,2,0,0,0,0,0,0,0,,,,,,,,,,
24-01-2020,0,0,3,0,0,0,0,0,0,0,,,,,,,,,,
25-01-2020,0,0,3,0,0,0,0,0,0,0,,,,,,,,,,
26-01-2020,0,0,3,0,0,0,0,0,0,0,,,,,,,,,,
27-01-2020,0,0,3,0,0,0,0,0,0,0,,,,,,,,,,
28-01-2020,0,0,3,0,0,0,0,0,0,0,,,,,,,,,,
29-01-2020,0,1,3,0,0,0,0,0,0,0,,,,,,,,,,
30-01-2020,0,1,3,0,0,0,0,0,0,0,,,,,,,,,,
31-01-2020,0,1,3,0,0,0,0,0,0,0,,,,,,,,,,
01-02-2020,0,1,3,0,0,0,0,0,0,0,,,,,,,,,,
02-02-2020,0,1,3,0,0,0,0,0,0,0,,,,,,,,,,
03-02-2020,0,1,3,0,0,0,0,0,0,0,,,,,,,,,,
04-02-2020,0,1,3,0,0,0,0,0,0,0,,,,,,,,,,
05-02-2020,0,1,3,0,0,0,0,0,0,0,,,,,,,,,,
06-02-2020,0,2,3,0,0,0,0,0,0,0,,,,,,,,,,
07-02-2020,0,2,3,0,0,0,0,0,0,0,,,,,,,,,,
08-02-2020,0,2,3,0,0,0,0,0,0,0,,,,,,,,,,
09-02-2020,0,2,3,0,0,0,0,0,0,0,,,,,,,,,,
10-02-2020,0,4,3,0,0,0,0,0,0,0,,,,,,,,,,
11-02-2020,0,4,3,0,0,0,0,0,0,0,,,,,,,,,,
12-02-2020,0,4,3,0,0,0,0,0,0,0,,,,,,,,,,
13-02-2020,0,4,3,0,0,0,0,0,0,0,,,,,,,,,,
14-02-2020,0,4,3,0,0,0,0,0,0,0,,,,,,,,,,
15-02-2020,0,4,3,0,0,0,0,0,0,0,,,,,,,,,,
16-02-2020,0,4,3,0,0,0,0,0,0,0,,,,,,,,,,
17-02-2020,0,4,3,0,0,0,0,0,0,0,,,,,,,,,,
18-02-2020,0,5,3,0,0,0,0,0,0,0,,,,,,,,,,
19-02-2020,0,5,3,0,0,0,0,0,0,0,,,,,,,,,,
20-02-2020,0,5,3,0,0,0,0,0,0,0,,,,,,,,,,
21-02-2020,0,5,4,0,0,0,0,0,0,0,,,,,,,,,,
22-02-2020,0,5,4,0,0,0,0,0,0,0,,,,,,,,,,
23-02-2020,0,5,4,0,0,0,0,0,0,0,,,,,,,,,,
24-02-2020,0,7,4,0,0,0,0,0,0,0,,,,,,,,,,
25-02-2020,0,7,5,1,0,0,0,0,0,0,,,,,,,,,,
26-02-2020,0,7,6,1,0,0,0,0,0,0,,,,,,,,,,
27-02-2020,0,7,9,1,0,0,0,0,0,0,,,,,,,,,,
28-02-2020,0,7,14,2,0,0,0,0,0,0,,,,,,,,,,
29-02-2020,0,7,18,2,0,0,0,0,0,0,,,,,,,,,,
01-03-2020,0,7,20,3,0,0,0,0,0,0,,,,,,,,,,
02-03-2020,0,7,20,6,0,0,0,0,0,0,,,,,,,,,,
03-03-2020,0,12,22,8,0,0,0,0,0,0,,,,,,,,,,
04-03-2020,0,12,23,10,0,0,0,0,0,0,,,,,,,,,,
05-03-2020,0,20,27,11,0,0,0,0,0,0,,,,,,,,,,
06-03-2020,1,27,29,13,0,0,0,0,0,0,,,,,,,,,,
07-03-2020,1,28,32,13,0,0,0,0,0,0,,,,,,,,,,
08-03-2020,1,32,37,14,0,0,0,0,1,0,,,,,,,,,,
09-03-2020,7,35,42,15,0,0,0,0,1,0,,,,,,,,,,
10-03-2020,16,45,51,17,0,0,0,0,1,0,,,,,,,,,,
11-03-2020,23,61,75,27,1,0,0,0,2,0,,,,,,,,,,
12-03-2020,26,69,112,33,2,0,0,0,2,0,,,,,,,,,,
13-03-2020,34,85,148,37,6,0,2,1,2,0,,,,,,,,,,
14-03-2020,56,113,179,55,6,3,3,1,7,1,,,,,,,,,,
15-03-2020,67,142,215,68,7,5,3,1,8,1,,,,,,,,,,
16-03-2020,92,185,268,85,8,7,6,3,10,1,,,,,,,,,,
17-03-2020,103,235,326,129,16,12,7,3,11,1,,,,,,,,,,
18-03-2020,132,283,383,170,20,15,14,3,11,2,,,,,,,,,,
19-03-2020,164,339,448,244,26,16,15,4,11,2,,,,,,,,,,
20-03-2020,211,402,545,374,44,21,16,6,14,2,,,,,,,,,,
21-03-2020,246,477,616,560,52,29,16,9,17,3,,,,,,,,,,
22-03-2020,293,523,701,799,66,42,17,24,18,3,,,,,,,,,,
23-03-2020,346,580,844,1144,72,52,20,35,21,3,,,,,,,,,,
24-03-2020,413,648,1015,1413,86,69,21,67,28,5,,,,,,,,,,
25-03-2020,476,728,1151,1781,95,74,27,82,40,9,,,,,,,,,,
26-03-2020,529,796,1398,2147,104,91,36,102,50,11,,,,,,,,,,
27-03-2020,614,858,1689,2599,134,112,63,120,65,11,,,,,,,,,,
28-03-2020,668,923,1924,3015,156,124,73,135,68,11,,,,,,,,,,
29-03-2020,702,971,2151,3583,176,129,96,148,71,18,,,,,,,,,,
30-03-2020,742,1021,2587,4162,184,148,105,152,79,21,,,,,,,,,,
31-03-2020,875,1075,2997,4892,193,173,132,175,87,21,,,,,,,,,,
01-04-2020,985,1134,3445,5591,206,193,165,183,96,22,,,,,,,,,,
02-04-2020,1108,1178,3893,6468,220,207,181,195,98,22,,,,,,,,,,
03-04-2020,1179,1216,4356,7238,231,236,191,203,101,22,,,,,,,,,,
04-04-2020,1239,1245,4705,8045,249,262,202,217,103,22,,,,,,,,,,
05-04-2020,1281,1260,5076,8679,253,293,203,226,104,22,,,,,,,,,,
06-04-2020,1315,1309,5549,9557,260,310,216,228,106,22,,,,,,,,,,
07-04-2020,1368,1343,6006,10346,271,342,219,232,108,24,,,,,,,,,,
08-04-2020,1401,1375,6494,11034,278,373,221,236,111,25,,,,,,,,,,
09-04-2020,1447,1417,6973,11782,285,407,227,239,113,25,,,,,,,,,,
10-04-2020,1496,1445,7370,12418,289,428,239,241,114,25,,,,,,,,,,
11-04-2020,1561,1469,7840,13082,298,445,239,242,116,25,,,,,,,,,,
12-04-2020,1629,1485,8378,13873,300,474,241,244,116,25,,,,,,,,,,
13-04-2020,1697,1514,8970,14837,301,517,241,244,117,25,,,,,,,,,,
14-04-2020,1824,1551,9522,15797,304,549,244,247,117,26,,,,,,,,,,
15-04-2020,1957,1577,10135,16898,305,579,248,252,117,26,,,,,,,,,,
16-04-2020,2103,1616,10707,17863,307,606,249,256,118,26,,,,,,,,,,
17-04-2020,2316,1640,11447,18888,313,649,254,256,118,26,,,,,,,,,,
18-04-2020,2503,1664,12048,19551,315,675,256,256,118,26,,,,,,,,,,
19-04-2020,2704,1685,12639,20372,316,721,257,256,118,26,,,,,,,,,,
20-04-2020,2887,1730,13248,21283,320,737,258,256,118,26,,,,,,,,,,
21-04-2020,3151,1784,13766,22088,326,772,258,256,118,26,,,,,,,,,,
22-04-2020,3446,1814,14312,22974,331,827,261,256,118,26,,,,,,,,,,
23-04-2020,3787,1878,14822,23883,341,850,263,256,118,26,,,,,,,,,,
24-04-2020,4022,1948,15255,24742,349,865,266,257,118,26,,,,,,,,,,
25-04-2020,4245,1979,15680,25502,353,873,270,258,118,26,,,,,,,,,,
26-04-2020,4451,2003,16047,26115,365,900,271,258,118,26,,,,,,,,,,
27-04-2020,4630,2061,16526,27028,366,915,273,258,118,27,,,,,,,,,,
28-04-2020,4879,2091,16938,27949,383,935,273,258,118,27,,,,,,,,,,
29-04-2020,5111,2120,17345,28848,389,947,274,258,118,27,,,,,,,,,,
30-04-2020,5334,2149,17749,29851,415,959,278,259,118,27,,,,,,,,,,
01-05-2020,5475,2184,18237,30907,421,963,279,259,118,27,,,,,,,,,,
02-05-2020,5587,2207,18569,31803,433,971,280,259,118,27,,,,,,,,,,
03-05-2020,5657,2225,18908,32594,467,985,280,259,118,27,,,,,,,,,,
04-05-2020,5736,2249,19240,33459,487,991,281,259,119,27,,,,,,,,,,
05-05-2020,5798,2274,19649,34352,512,998,283,259,120,27,,,,,,,,,,
06-05-2020,5863,2290,20004,35387,531,1007,283,260,120,27,,,,,,,,,,
07-05-2020,5950,2314,20308,36240,544,1008,284,260,120,27,,,,,,,,,,
08-05-2020,6027,2328,20603,37017,553,1011,285,260,120,27,,,,,,,,,,
09-05-2020,6112,2341,20913,37773,564,1018,287,260,120,27,,,,,,,,,,
10-05-2020,6183,2354,21205,38425,568,1019,289,260,120,27,,,,,,,,,,
11-05-2020,6230,2366,21420,39155,573,1020,289,260,120,27,,,,,,,,,,
12-05-2020,6300,2376,21668,39951,577,1024,289,260,120,27,,,,,,,,,,
13-05-2020,6362,2400,22019,40732,582,1026,289,260,120,27,,,,,,,,,,
14-05-2020,6423,2408,22360,41433,590,1034,289,260,120,27,,,,,,,,,,
15-05-2020,6496,2426,22740,42220,591,1037,289,260,120,27,,,,,,,,,,
16-05-2020,6550,2437,23105,42916,592,1040,289,260,120,27,,,,,,,,,,
17-05-2020,6596,2446,23523,43652,592,1043,290,260,120,27,,,,,,,,,,
18-05-2020,6634,2456,23901,44321,599,1044,290,260,120,27,,,,,,,,,,
19-05-2020,6677,2469,24227,44958,620,1045,290,260,120,27,,,,,,,,,,
20-05-2020,6704,2483,24614,45761,622,1046,290,260,121,27,,,,,,,,,,
21-05-2020,6734,2506,24953,46479,627,1047,292,260,121,27,,,,,,,,,,
22-05-2020,6761,2514,25354,47086,630,1048,292,260,121,27,,,,,,,,,,
23-05-2020,6793,2522,25721,47587,632,1049,292,260,121,27,,,,,,,,,,
24-05-2020,6822,2532,26062,48131,634,1050,292,260,121,27,,,,,,,,,,
25-05-2020,6835,2539,26460,48642,634,1052,292,260,122,27,,,,,,,,,,
26-05-2020,6854,2544,26733,49093,636,1053,294,260,126,27,,,,,,,,,,
27-05-2020,6881,2553,27057,49614,638,1055,294,261,127,27,,,,,,,,,,
28-05-2020,6909,2562,27382,50028,640,1055,294,261,128,27,,,,,,,,,,
29-05-2020,6939,2574,27977,50453,644,1056,294,261,131,27,,,,,,,,,,
30-05-2020,6959,2587,28323,50851,645,1056,295,261,132,27,,,,,,,,,,
31-05-2020,6993,2596,28737,51142,646,1057,295,261,133,27,,,,,,,,,,
01-06-2020,7014,2609,29135,51469,646,1057,298,261,134,27,,,,,,,,,,
02-06-2020,7033,2621,29501,51696,647,1058,298,261,135,27,,,,,,,,,,
03-06-2020,7051,2624,29848,51971,648,1058,300,261,136,27,,,,,,,,,,
04-06-2020,7070,2633,30127,52228,649,1058,300,261,136,27,,,,,,,,,,
05-06-2020,7107,2638,30405,52471,650,1059,300,261,136,27,,,,,,,,,,
06-06-2020,7130,2649,30627,52717,650,1060,300,261,145,27,,,,,,,,,,
07-06-2020,7163,2657,30834,52907,654,1060,300,261,146,27,,,,,,,,,,
08-06-2020,7187,2663,31049,53023,656,1061,300,261,151,27,,,,,,,,,,
09-06-2020,7225,2678,31265,53188,658,1061,300,261,153,27,,,,,,,,,,
10-06-2020,7273,2696,31502,53359,660,1061,300,261,153,27,,,,,,,,,,
11-06-2020,7316,2707,31689,53512,663,1061,301,261,154,27,,,,,,,,,,
12-06-2020,7343,2723,31928,53688,664,1061,303,261,157,27,,,,,,,,,,
13-06-2020,7378,2738,32099,53812,665,1061,304,261,160,27,,,,,,,,,,
14-06-2020,7431,2745,32243,53906,681,1061,304,261,160,27,,,,,,,,,,
15-06-2020,7467,2753,32420,54017,682,1061,304,261,163,27,,,,,,,,,,
16-06-2020,7512,2776,32596,54151,691,1061,306,261,163,27,,,,,,,,,,
17-06-2020,7558,2782,32788,54272,705,1061,308,261,163,27,,,,,,,,,,
18-06-2020,7604,2788,32986,54407,713,1061,309,261,164,27,,,,,,,,,,
19-06-2020,7651,2795,33175,54540,723,1061,313,261,164,27,,,,,,,,,,
20-06-2020,7681,2803,33330,54636,742,1061,313,261,164,27,,,,,,,,,,
21-06-2020,7714,2822,33505,54717,746,1061,314,261,164,27,,,,,,,,,,
22-06-2020,7755,2831,33708,54803,752,1061,315,261,165,27,,,,,,,,,,
23-06-2020,7800,2850,33859,54897,756,1061,315,261,165,27,,,,,,,,,,
24-06-2020,7825,2869,34023,54986,759,1061,316,261,165,27,,,,,,,,,,
25-06-2020,7861,2876,34169,55075,772,1061,318,261,165,27,,,,,,,,,,
26-06-2020,7927,2887,34351,55160,777,1061,322,261,165,27,,,,,,,,,,
27-06-2020,7965,2898,34582,55248,778,1061,322,261,165,27,,,,,,,,,,
28-06-2020,8033,2906,34787,55306,779,1061,324,261,165,27,,,,,,,,,,
29-06-2020,8077,2914,34917,55365,785,1062,325,261,165,27,,,,,,,,,,
30-06-2020,8110,2929,35094,55465,789,1063,325,261,165,27,,,,,,,,,,
01-07-2020,8174,2940,35245,55538,795,1064,325,261,165,27,,,,,,,,,,
02-07-2020,8229,2949,35387,55608,796,1064,325,261,165,27,,,,,,,,,,
03-07-2020,8259,2963,35539,55698,798,1064,325,261,165,30,,,,,,,,,,
04-07-2020,8307,2977,35666,55790,802,1064,325,261,165,32,,,,,,,,,,
05-07-2020,8355,2984,35758,55847,805,1065,325,261,165,32,,,,,,,,,,
06-07-2020,8404,2995,35863,55916,806,1065,325,261,165,32,,,,,,,,,,
07-07-2020,8448,3012,36002,56024,808,1066,325,261,165,32,,,,,,,,,,
